#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
25047	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5852	2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID	-	-	DRUGBANK	DB07034	C17H13NO7	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOKATEXROYSXDW-UHFFFAOYSA-N
25049	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5855	(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL	-	-	DRUGBANK	DB07037	C12H14N4O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MBZPCTWLFNYBND-QMMMGPOBSA-N
25050	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5856	2-(cyclohexylamino)benzoic acid	-	-	DRUGBANK	DB07038	C13H17NO2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JSXMFCCPQQJLCR-UHFFFAOYSA-N
25079	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5893	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE	-	-	DRUGBANK	DB07075	C23H24N6	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WBKUBPBCFYCSRT-UHFFFAOYSA-N
25082	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5896	(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE	-	-	DRUGBANK	DB07078	C20H16N2O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	AYSXURJZVXBSRV-WJDWOHSUSA-N
25168	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	5976	5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE	-	-	DRUGBANK	DB07158	C13H13N3O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ASEHARDUZDZEKS-UHFFFAOYSA-N
25219	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6030	(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL	-	-	DRUGBANK	DB07213	C24H25N7O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FNWHPLLNMLOZTL-UHFFFAOYSA-N
25237	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6044	1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA	-	-	DRUGBANK	DB07228	C17H22ClN5O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GIAYFZLMPSVQDV-NSHDSACASA-N
25253	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6059	(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE	-	-	DRUGBANK	DB07243	C16H19N3O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WQGFCATXRXQKNB-GDNZZTSVSA-N
25318	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6127	18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE	-	-	DRUGBANK	DB07311	C16H17ClN4O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JRSWWYITYIOHOP-UHFFFAOYSA-N
25321	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6130	1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA	-	-	DRUGBANK	DB07314	C14H12ClN5O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	URQYPXQXSVUVRG-UHFFFAOYSA-N
25327	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6136	4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID	-	-	DRUGBANK	DB07320	C25H27N3O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MEDLHZCDTXWLOC-SGNKCFNYSA-N
25341	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6152	4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL	-	-	DRUGBANK	DB07336	C21H16N4O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GYPHGCGOSZJXOT-UHFFFAOYSA-N
25653	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6453	(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL	-	-	DRUGBANK	DB07647	C21H20N4O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VBASHTSSQNDDAS-CQSZACIVSA-N
25654	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6454	(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL	-	-	DRUGBANK	DB07648	C21H20N4O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	TWEONIHFGKSPLC-MRXNPFEDSA-N
25657	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6459	N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE	-	-	DRUGBANK	DB07653	C20H15N3O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VXTCEUDVOCLEJG-UHFFFAOYSA-N
25658	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6460	(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC	-	-	DRUGBANK	DB07654	C21H19N3O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VDJWWYRYKMXMKA-UHFFFAOYSA-N
25659	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6461	3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE	-	-	DRUGBANK	DB07655	C20H18N4O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MPJYGQHMIFDQIN-UHFFFAOYSA-N
25991	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	6754	3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE	-	-	DRUGBANK	DB07959	C14H10N4	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JTKFRFMSUBOCIQ-UHFFFAOYSA-N
26437	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7176	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL	-	-	DRUGBANK	DB08392	C22H21N3O4	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ARBUGBBNEFAECO-UHFFFAOYSA-N
26438	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7177	2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL	-	-	DRUGBANK	DB08393	C20H17N3O2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UQHINZSKNAAVOZ-UHFFFAOYSA-N
26692	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7457	REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE	-	-	DRUGBANK	DB08683	C24H15N3O3	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	OTPNDVKVEAIXTI-IYBDPMFKSA-N
26775	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7546	1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine	-	-	DRUGBANK	DB08774	C17H19N5O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YBRZCAKSBYWZTC-ZDUSSCGKSA-N
26777	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7548	N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE	-	-	DRUGBANK	DB08776	C9H11N3O2S	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	OYHOEDBNAJPFKK-UHFFFAOYSA-N
26778	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7549	5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE	-	-	DRUGBANK	DB08777	C10H10N2OS	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	NMMOEJUJKIXUQZ-UHFFFAOYSA-N
26779	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7550	[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone	-	-	DRUGBANK	DB08778	C14H17N3OS	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KEHNGAHNKVLUSC-UHFFFAOYSA-N
26780	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7551	2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol	-	-	DRUGBANK	DB08779	C9H10N2OS2	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	QWYGHJVEZLVLSU-UHFFFAOYSA-N
26781	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7552	6-MORPHOLIN-4-YL-9H-PURINE	-	-	DRUGBANK	DB08780	C9H11N5O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MEOMXKNIFWDDGZ-UHFFFAOYSA-N
26782	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	7553	1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE	-	-	DRUGBANK	DB08781	C11H14BrN5O	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BJUBFXSKTBULRW-ZETCQYMHSA-N
28346	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Boselli M (2017)	28972160	211413	8325	IU1-47	Ethanone, 1-[1-(4-chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(1-piperidinyl)-|1-[1-(4-Chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(1-piperidinyl)ethanone	-	CHEMSPIDER	588237	C19H23ClN2O	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	VXQIPRWKLACSKZ-UHFFFAOYSA-N
28347	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Zhao C (2017)	28086217	211382	8326	ZnPT, zinc pyrithione	Pyrithione zinc|Zinc bis(pyridine-2-thiolate 1-oxide)|2295|R953O2RHZ5|2-Pyridinethiol, 1-oxide, zinc salt (2:1)|Zinc bis(2-pyridinethiolate 1-oxide)	-	CHEMSPIDER	24255	C10H8N2O2S2Zn	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	OTPSWLRZXRHDNX-UHFFFAOYSA-L
28349	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Wang X (2015)	25854145	187298	8327	VLX1570	4H-Azepin-4-one, 3,5-bis[(4-fluoro-3-nitrophenyl)methylene]hexahydro-1-(1-oxo-2-propen-1-yl)-, (3Z,5Z)-|(3Z,5Z)-1-Acryloyl-3,5-bis(4-fluoro-3-nitrobenzylidene)-4-azepanone	-	CHEMSPIDER	57373743	C23H17F2N3O6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	SCKXBVLYWLLALY-CQRYCMKKSA-N
28351	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Wang X (2015)	25854145	187298	8328	b-AP15	(3E,5E)-1-Acryloyl-3,5-bis(4-nitrobenzylidene)-4-piperidinone|4-Piperidinone, 3,5-bis[(4-nitrophenyl)methylene]-1-(1-oxo-2-propen-1-yl)-, (3E,5E)-|(3E,5E)-1-acryloyl-3,5-bis(4-nitrobenzylidene)piperidin-4-one	-	CHEMSPIDER	4508454	C22H17N3O6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	GFARQYQBWJLZMW-JYFOCSDGSA-N
28354	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Kapuria V (2010)	21045142	211373	8329	WP1130	2-Propenamide, 3-(6-bromo-2-pyridinyl)-2-cyano-N-[(1S)-1-phenylbutyl]-, (2E)-|(2E)-3-(6-Bromo-2-pyridinyl)-2-cyano-N-[(1S)-1-phenylbutyl]acrylamide|MFCD18839228	-	CHEMSPIDER	9397884	C19H18BrN3O	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	LIDOPKHSVQTSJY-VMEIHUARSA-N
28358	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Chen J (2011)	22118673	211359	8330	GW7647	GW7647|Propanoic acid, 2-[[4-[2-[[(cyclohexylamino)carbonyl](4-cyclohexylbutyl)amino]ethyl]phenyl]thio]-2-methyl-|2-[(4-{2-[(4-Cyclohexylbutyl)(cyclohexylcarbamoyl)amino]ethyl}phenyl)sulfanyl]-2-methylpropanoic acid	-	CHEMSPIDER	2637470	C29H46N2O3S	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	PKNYXWMTHFMHKD-UHFFFAOYSA-N
28359	121649	57599	-	WDR48	P80|SPG60|UAF1	9606	Homo sapiens	inhibitor	target	Chen J (2011)	22118673	211359	8330	GW7647	GW7647|Propanoic acid, 2-[[4-[2-[[(cyclohexylamino)carbonyl](4-cyclohexylbutyl)amino]ethyl]phenyl]thio]-2-methyl-|2-[(4-{2-[(4-Cyclohexylbutyl)(cyclohexylcarbamoyl)amino]ethyl}phenyl)sulfanyl]-2-methylpropanoic acid	-	CHEMSPIDER	2637470	C29H46N2O3S	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	PKNYXWMTHFMHKD-UHFFFAOYSA-N
28360	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Chen J (2011)	22118673	211359	1088	Pimozide	Orap|Halomonth|Pimozida|Pimozide|Opiran|Pimozidum|Neoperidole	orap|pms-pimozide|orap tab 10m	DRUGBANK	DB01100	C28H29F2N3O	small molecule	N05AG02	2062-78-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	YVUQSNJEYSNKRX-UHFFFAOYSA-N
28361	121649	57599	-	WDR48	P80|SPG60|UAF1	9606	Homo sapiens	inhibitor	target	Chen J (2011)	22118673	211359	1088	Pimozide	Orap|Halomonth|Pimozida|Pimozide|Opiran|Pimozidum|Neoperidole	orap|pms-pimozide|orap tab 10m	DRUGBANK	DB01100	C28H29F2N3O	small molecule	N05AG02	2062-78-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	YVUQSNJEYSNKRX-UHFFFAOYSA-N
28362	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Dexheimer TS (2014)	25229643	211355	8331	ML323	ML323|N-(4-(1H-1,2,3-triazol-1-yl)benzyl)-2-(2-isopropylphenyl)-5-methylpyrimidin-4-amine|4-Pyrimidinamine, 5-methyl-2-[2-(1-methylethyl)phenyl]-N-[[4-(1H-1,2,3-triazol-1-yl)phenyl]methyl]-|2-(2-Isopropylphenyl)-5-methyl-N-[4-(1H-1,2,3-triazol-1-yl)benzyl]-4-pyrimidinamine	-	CHEMSPIDER	30646677	C23H24N6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	VUIRVWPJNKZOSS-UHFFFAOYSA-N
28363	121649	57599	-	WDR48	P80|SPG60|UAF1	9606	Homo sapiens	inhibitor	target	Dexheimer TS (2014)	25229643	211355	8331	ML323	ML323|N-(4-(1H-1,2,3-triazol-1-yl)benzyl)-2-(2-isopropylphenyl)-5-methylpyrimidin-4-amine|4-Pyrimidinamine, 5-methyl-2-[2-(1-methylethyl)phenyl]-N-[[4-(1H-1,2,3-triazol-1-yl)phenyl]methyl]-|2-(2-Isopropylphenyl)-5-methyl-N-[4-(1H-1,2,3-triazol-1-yl)benzyl]-4-pyrimidinamine	-	CHEMSPIDER	30646677	C23H24N6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	VUIRVWPJNKZOSS-UHFFFAOYSA-N
28366	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Tian Z (2014)	24319254	211391	8328	b-AP15	(3E,5E)-1-Acryloyl-3,5-bis(4-nitrobenzylidene)-4-piperidinone|4-Piperidinone, 3,5-bis[(4-nitrophenyl)methylene]-1-(1-oxo-2-propen-1-yl)-, (3E,5E)-|(3E,5E)-1-acryloyl-3,5-bis(4-nitrobenzylidene)piperidin-4-one	-	CHEMSPIDER	4508454	C22H17N3O6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	GFARQYQBWJLZMW-JYFOCSDGSA-N
28369	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Wang X (2016)	27264969	211363	8327	VLX1570	4H-Azepin-4-one, 3,5-bis[(4-fluoro-3-nitrophenyl)methylene]hexahydro-1-(1-oxo-2-propen-1-yl)-, (3Z,5Z)-|(3Z,5Z)-1-Acryloyl-3,5-bis(4-fluoro-3-nitrobenzylidene)-4-azepanone	-	CHEMSPIDER	57373743	C23H17F2N3O6	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	SCKXBVLYWLLALY-CQRYCMKKSA-N
28371	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Lee BH (2010)	20829789	211386	8335	IU1	1-[1-(4-Fluorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(1-pyrrolidinyl)ethanone|Ethanone, 1-[1-(4-fluorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(1-pyrrolidinyl)-	-	CHEMSPIDER	588197	C18H21FN2O	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	JUWDSDKJBMFLHE-UHFFFAOYSA-N
28445	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Chen X (2018)	29098502	211361	8388	Pyrithione cadmium	Cadmium bis(2-thioxo-1(2H)-pyridinolate)|2(1H)-Pyridinethione, 1-hydroxy-, cadmium salt (2:1)	-	CHEMSPIDER	178371	C10H8CdN2O2S2	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	YSWAWAYOPDDQJN-UHFFFAOYSA-N
28464	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Liu N (2014)	24977961	211418	985	Auranofin	Auranofinum|Triethylphosphine gold|2,3,4,6-Tetra-O-acetyl-1-thio-beta-D-glucopyranosato-S (triethylphosphine)gold|(1-Thio-beta-D-glucopyranosato)(triethylphosphine)gold 2,3,4,6-tetraacetate|Auranofine|Ridaura|Auranofina|Auroafen	ridaura	DRUGBANK	DB00995	C20H34AuO9PS	small molecule	M01CB03	34031-32-8	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	AUJRCFUBUPVWSZ-XTZHGVARSA-M
28466	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Coughlin K (2014)	24727327	211407	8390	RA-9	(3E,5E)-3,5-Bis(4-nitrobenzylidene)-4-piperidinone|4-Piperidinone, 3,5-bis[(4-nitrophenyl)methylene]-, (3E,5E)-|(3E,5E)-3,5-bis(4-nitrobenzylidene)piperidin-4-one|4-Piperidinone, 3,5-bis[(4-nitrophenyl)methylene]-, (E,E)-|NSC685125|(3E,5E)-3,5-Bis[(4-nitrophenyl)methylidene]piperidin-4-one	-	CHEMSPIDER	4579802	C19H15N3O5	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	YUYPWAMLWZVHAE-KAVGSWPWSA-N
28469	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Zhou B (2013)	23696216	211384	8391	AC17	1H-Indole-2-sulfonic acid, 5-[2-(aminocarbonyl)hydrazinylidene]-2,3,5,6-tetrahydro-1-methyl-6-oxo-, sodium salt (1:1)|Sodium 5-(carbamoylhydrazono)-1-methyl-6-oxo-2,3,5,6-tetrahydro-1H-indole-2-sulfonate	-	CHEMSPIDER	21161414	C10H11N4NaO5S	small molecule	-	51460-26-5	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	HLFCZZKCHVSOAP-UHFFFAOYSA-M
28475	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Cao MN (2014)	24534329	211376	8392	Curcusone D	Benz[e]azulene-1,4-dione, 2,3,6a,7,8,9,10,10a-octahydro-2-hydroxy-2,5-dimethyl-10-methylene-7-(1-methylethenyl)-, (2R,6aS)-|(2R,6aS)-2-Hydroxy-7-isopropenyl-2,5-dimethyl-10-methylene-2,3,6a,7,8,9,10,10a-octahydrobenzo[e]azulene-1,4-dione	-	CHEMSPIDER	153282	C20H24O3	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	DBPPEQIYWCILTJ-QUWZQRFGSA-N
28490	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Liu N (2014)	24912524	211415	8578	CuPT	Copper(2+) bis(2-thioxo-1(2H)-pyridinolate)|2(1H)-Pyridinethione, 1-hydroxy-, copper(2+) salt (2:1)	-	CHEMSPIDER	76402	C10H8CuN2O2S2	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	XDUPUJNNHFTMQS-UHFFFAOYSA-N
28573	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Wang Y (2018)	30254335	212629	8589	IU1-248	Benzonitrile, 4-[3-[2-(4-hydroxy-1-piperidinyl)acetyl]-2,5-dimethyl-1H-pyrrol-1-yl]-|4-{3-[(4-Hydroxy-1-piperidinyl)acetyl]-2,5-dimethyl-1H-pyrrol-1-yl}benzonitrile	-	CHEMSPIDER	88296270	C20H23N3O2	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	WFOUOZGIXDMUJU-UHFFFAOYSA-N
28574	114551	9097	-	USP14	TGT	9606	Homo sapiens	inhibitor	target	Wang Y (2018)	30254335	212629	8587	IU1-206	Ethanone, 1-[1-(4-chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(4-hydroxy-1-piperidinyl)-|1-[1-(4-Chlorophenyl)-2,5-dimethyl-1H-pyrrol-3-yl]-2-(4-hydroxy-1-piperidinyl)ethanone	-	CHEMSPIDER	30575231	C19H23ClN2O2	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	ORYIJHQLVLSPRM-UHFFFAOYSA-N
29931	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Ndubaku C (2015)	25364867	228674	9922	2-phenylbenzo[f][1,3]benzoxazole-4,9-dione	-	-	CHEMSPIDER	444479	C17H9NO3	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	CMYQQADDUUDCCA-UHFFFAOYSA-N
29976	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Chen J (2011)	22118673	211359	821	Trifluoperazine	10-[3-(4-Methyl-1-piperazinyl)propyl]-2-(trifluoromethyl)-10H-phenothiazine|10-[3-(4-METHYL-piperazin-1-yl)-propyl]-2-trifluoromethyl-10H-phenothiazine|Trifluoroperazine|Trifluoperazinum|Trifluoperazina|Trifluoromethyl-10-(3'-(1-methyl-4-piperazinyl)propyl)phenothiazine|Trifluperazine|Trifluoperazine	pms trifluoperazine hcl syrup 	DRUGBANK	DB00831	C21H24F3N3S	small molecule	N05AB06	117-89-5	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	ZEWQUBUPAILYHI-UHFFFAOYSA-N
29978	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Mistry H (2013)	24130053	161617	9850	C527	c527|2-(4-Fluorophenyl)naphtho[2,3-d][1,3]oxazole-4,9-dione|Naphth[2,3-d]oxazole-4,9-dione, 2-(4-fluorophenyl)-	-	CHEMSPIDER	1725101	C17H8FNO3	small molecule	-	192718-06-2	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	ULJDFEYQOPCCPM-UHFFFAOYSA-N
29983	113241	7398	-	USP1	UBP	9606	Homo sapiens	inhibitor	target	Mistry H (2013)	24130053	161617	9916	SJB3-019A	Naphth[2,3-d]oxazole-4,9-dione, 2-(3-pyridinyl)-|2-(3-Pyridinyl)naphtho[2,3-d][1,3]oxazole-4,9-dione	-	CHEMSPIDER	44208868	C16H8N2O3	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	DOYPPVCQHGJUBC-UHFFFAOYSA-N
